#{"t_start": 1702918119.3090212, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,3607,28.34381
-21.0,3243,50.729424
-21.0,3300,83.84113
-19.0,4107,108.689156
-17.0,4861,147.060456
-21.0,3300,168.950608
-20.0,3798,203.563219
-18.0,4475,241.328616
-18.0,4560,280.011377
-20.0,3367,302.661298
-21.0,3648,327.709767
-20.0,3727,362.727447
-21.0,3852,387.682096
-21.0,3296,419.142386
-21.0,3412,440.530905
-20.0,3479,461.90048
-21.0,3304,490.268895
-21.0,3296,510.845871
-20.0,3439,531.717001
-21.0,3408,561.004821
-20.0,3348,581.909494
-21.0,3131,601.695811
-20.0,3615,632.06043
-21.0,3168,652.753853
-20.0,3683,674.67246
-21.0,3131,706.150027
-19.0,4276,732.24067
-21.0,4400,769.478202
-20.0,4300,805.270287
-20.0,3944,829.582843
-20.0,3677,863.373727
-20.0,3367,885.027153
-20.0,3719,918.356982
-20.0,3966,943.488653
-21.0,3168,973.404061
-20.0,3815,996.14949
-20.0,4263,1031.073442
-21.0,3520,1053.921994
-19.0,4524,1090.456742
-20.0,3447,1112.172298
-21.0,3414,1143.244873
-20.0,3966,1167.286273
-20.0,3594,1198.0567
-20.0,3868,1220.996356
-19.0,4098,1254.689924
-20.0,4021,1279.106424
-21.0,3776,1314.177477
-19.0,3752,1337.971125
-19.0,4073,1371.011162
-20.0,3607,1393.615642
-19.0,4348,1431.170905
-18.0,4792,1467.398891
-20.0,3787,1500.703689
-21.0,3128,1520.219444
-19.0,4079,1544.398857
-20.0,3727,1576.391182
-21.0,3304,1597.324226
-20.0,3532,1629.577468
-20.0,3367,1652.094401
-21.0,3304,1674.440809
-20.0,3616,1706.84505
-21.0,3649,1730.077649
-21.0,4075,1764.757101
-20.0,3995,1790.667274
-19.0,4176,1826.139174
-21.0,3280,1848.848119
-21.0,3392,1880.526961
-20.0,3512,1903.481804
-16.0,4883,1940.965438
-21.0,3416,1964.220766
-21.0,3296,1997.18091
-19.0,3752,2020.751936
-21.0,3398,2051.969495
-20.0,3853,2076.013037
-20.0,3731,2109.740324
-21.0,4072,2133.765128
-20.0,3551,2166.862943
-20.0,3927,2191.22401
-21.0,3792,2224.693234
-21.0,3168,2246.075747
-21.0,3296,2268.45583
-21.0,3540,2301.402213
-20.0,4165,2327.494804
-20.0,3923,2360.970855
-20.0,3367,2384.370679
-21.0,4032,2421.155155
-21.0,3291,2443.655497
