#{"t_start": 1702918118.6438327, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,3967,30.465927
-21.0,3652,64.6855
-21.0,3674,88.739041
-19.0,4230,123.895242
-19.0,4703,161.24616
-19.0,3774,186.175725
-20.0,3611,209.696152
-21.0,3640,244.174077
-20.0,4640,283.170158
-20.0,3675,306.976213
-21.0,3371,340.334228
-19.0,4166,367.583692
-20.0,3922,403.002085
-20.0,3752,425.66692
-20.0,3847,457.504562
-20.0,4095,481.252992
-20.0,3348,509.356039
-20.0,3367,530.053791
-20.0,3691,560.280699
-21.0,3597,582.093657
-20.0,3367,602.694916
-21.0,3766,633.688345
-20.0,3776,656.68346
-20.0,3799,688.432544
-21.0,3296,711.108239
-21.0,3243,733.194053
-20.0,3977,768.872679
-21.0,3540,792.712072
-20.0,3367,823.839525
-20.0,3615,847.169474
-21.0,3296,869.583361
-21.0,3300,900.811979
-20.0,3959,925.170316
-20.0,4447,960.597961
-21.0,3296,982.501609
-19.0,3905,1015.007764
-21.0,3286,1036.934484
-19.0,4150,1072.294305
-19.0,4314,1106.742802
-19.0,4079,1130.991593
-19.0,4982,1168.320599
-19.0,3932,1200.256256
-21.0,4264,1233.570231
-20.0,3512,1256.504444
-21.0,3056,1277.218422
-21.0,3168,1299.36872
-19.0,3753,1333.69487
-21.0,3240,1354.426068
-19.0,4477,1389.673116
-20.0,3919,1425.23373
-21.0,3416,1447.365804
-20.0,3692,1470.4485
-21.0,4016,1504.405393
-19.0,4449,1538.102648
-19.0,4398,1562.845695
-20.0,3670,1594.902022
-21.0,3213,1617.031706
-21.0,4006,1650.804204
-21.0,4974,1688.508538
-20.0,3940,1712.866725
-20.0,4096,1747.232928
-20.0,3549,1770.515119
-21.0,3296,1803.114447
-21.0,3357,1826.226404
-20.0,3373,1849.358365
-20.0,3953,1883.126466
-20.0,3675,1906.897569
-20.0,3719,1939.77456
-21.0,3532,1963.51593
-20.0,3794,1998.460527
-21.0,4083,2023.28391
-21.0,3408,2054.617141
-19.0,3727,2078.146821
-20.0,3948,2112.567975
-20.0,4199,2147.638168
-21.0,3408,2169.620686
-20.0,3804,2193.638586
-19.0,4228,2228.555655
-20.0,3597,2251.486248
-20.0,3479,2284.550081
-21.0,3300,2306.664404
-21.0,3540,2340.05114
-20.0,3367,2361.997159
-20.0,3367,2385.299624
-21.0,3128,2418.495952
-21.0,3536,2442.138733
-21.0,3296,2466.072992
-20.0,4776,2501.283984
-20.0,3483,2531.732228
-21.0,3599,2553.638944
-20.0,3781,2577.006087
-19.0,4280,2613.0862
-20.0,3460,2645.142906
-20.0,4149,2670.193383
-20.0,3965,2704.831758
-21.0,3895,2730.253134
-21.0,4138,2767.553839
-21.0,3485,2793.099709
-19.0,4302,2830.96039
-21.0,3725,2866.28703
-19.0,3792,2890.105117
-20.0,4087,2924.472124
-19.0,4109,2949.24912
-20.0,3847,2982.334954
-20.0,3915,3006.547623
-19.0,4316,3043.310224
-20.0,3479,3065.916553
-20.0,3594,3100.607687
-21.0,3300,3123.831607
-21.0,4484,3161.852603
-19.0,4468,3196.464418
-21.0,3304,3218.390603
-20.0,4155,3255.89243
-20.0,3613,3278.725176
-21.0,3371,3313.289641
-19.0,4466,3340.500732
-19.0,4742,3377.647441
-19.0,3752,3411.297632
-20.0,3725,3435.346687
-21.0,3174,3456.651006
-16.0,4917,3495.06643
-20.0,3921,3528.082111
-21.0,3524,3551.54707
-20.0,4270,3589.20414
-21.0,3707,3626.015022
-20.0,4246,3654.295197
-17.0,5025,3695.759067
-20.0,3965,3729.148491
-21.0,3128,3750.541462
-20.0,3610,3774.536841
-20.0,4022,3811.54568
-21.0,3880,3846.197294
-20.0,3367,3868.426124
-20.0,3725,3892.036263
-20.0,4199,3927.975568
-20.0,4937,3968.848624
-20.0,3610,3993.664693
-19.0,4727,4034.04321
-21.0,3544,4068.183891
-20.0,3700,4095.5181
-18.0,4210,4131.230932
-21.0,4000,4168.220657
-21.0,3965,4195.963422
-18.0,5093,4237.013
-20.0,4224,4276.100152
-19.0,4493,4316.414932
-21.0,3654,4342.222543
-19.0,5298,4383.218048
-20.0,4441,4423.308019
-20.0,3607,4446.980811
-18.0,4180,4489.345381
-21.0,3768,4526.664869
-17.0,4634,4555.506802
-19.0,4361,4597.046515
-19.0,4204,4635.176631
-20.0,3901,4659.81504
-21.0,3379,4695.029728
-20.0,4071,4721.528216
-21.0,3788,4757.359388
-20.0,4483,4795.488111
-20.0,3907,4823.71888
-20.0,3904,4863.405883
-20.0,3925,4892.31655
-19.0,4913,4931.769516
-18.0,5438,4977.498509
-19.0,4657,5017.599676
-20.0,4385,5051.879678
-20.0,4443,5087.917994
-21.0,3251,5109.98437
-20.0,4431,5149.157387
-19.0,4583,5191.134468
-20.0,3855,5216.345758
-20.0,4189,5257.453073
-19.0,4217,5292.618821
-21.0,3469,5316.169744
-19.0,5141,5357.246227
-19.0,4532,5397.592726
-19.0,4634,5438.342933
-16.0,6361,5484.739317
-19.0,5623,5531.312361
-21.0,4672,5572.504427
-17.0,6313,5629.315425
-19.0,4984,5671.075244
-18.0,5530,5717.412656
-19.0,5330,5767.240627
-19.0,6717,5830.143783
-21.0,5010,5875.704075
-19.0,5296,5921.39197
-20.0,4526,5964.672507
-18.0,5454,6010.703779
-17.0,6642,6065.735798
-18.0,6156,6134.196167
-20.0,5996,6185.54107
-14.0,7282,6261.380363
-11.0,7781,6349.228218
-14.0,7334,6425.174688
-15.0,6350,6508.24946
-21.0,5261,6562.956672
-13.0,7380,6642.121737
-21.0,5703,6693.535788
-17.0,6407,6770.350758
-18.0,6258,6831.751607
-10.0,8301,6921.817149
-19.0,6732,6997.52392
-11.0,8869,7107.151637
-21.0,6204,7162.067893
-21.0,5021,7212.319974
-21.0,6031,7268.402703
-17.0,6667,7346.606759
-8.0,8635,7454.105058
-18.0,6306,7515.095181
-18.0,6785,7599.056198
-14.0,8760,7698.668287
-18.0,7918,7784.945303
-21.0,5706,7866.582201
-9.0,9099,7958.738192
-14.0,6957,8036.944407
-10.0,8027,8131.095684
-19.0,6058,8226.744867
-17.0,6940,8321.728793
-8.0,9309,8426.432895
-18.0,6722,8514.426255
-19.0,7300,8607.501224
-17.0,6948,8698.463398
-18.0,8119,8798.062166
-15.0,8156,8900.686918
-14.0,7726,9002.062394
-14.0,9136,9127.754139
-20.0,3748,9149.613906
-16.0,6927,9239.061767
-11.0,9073,9368.733927
-9.0,9492,9476.258594
-15.0,7434,9574.450436
-19.0,7324,9667.238495
-5.0,11010,9822.515756
-17.0,7770,9917.020413
-5.0,9932,10056.191086
-4.0,11084,10198.657673
-15.0,7407,10302.402616
3.0,11984,10458.506383
-14.0,7955,10551.733438
-5.0,10236,10676.65724
-9.0,8914,10797.696842
-8.0,8781,10893.904773
-1.0,11410,11038.734152
-12.0,8362,11132.236158
2.0,10318,11254.392195
-19.0,6666,11337.049201
-9.0,8045,11436.245326
-4.0,10929,11597.276693
-6.0,10251,11736.929831
1.0,11790,11884.835097
-5.0,10753,12055.671695
-8.0,10257,12204.56802
-1.0,11338,12362.57759
-4.0,10561,12517.736155
-2.0,11382,12701.486645
-7.0,9976,12858.266084
-1.0,12099,13046.947489
2.0,11337,13213.013739
6.0,11754,13406.539958
-6.0,11968,13601.473379
-4.0,11481,13779.802979
-7.0,12144,13993.930254
-2.0,13606,14224.217513
-7.0,11190,14392.638247
-3.0,13371,14598.760851
-4.0,13446,14858.010374
-4.0,11765,15060.773087
-1.0,13917,15266.281089
-7.0,10419,15440.437055
4.0,12036,15673.145852
-8.0,11778,15888.821672
-3.0,14556,16154.656614
-7.0,12016,16345.390393
-10.0,11565,16566.581979
1.0,15186,16853.929092
8.0,13276,17094.190247
-3.0,14171,17375.174589
1.0,15204,17665.134813
3.0,13055,17900.806826
5.0,15911,18223.17912
-1.0,16913,18499.465053
4.0,14575,18787.624781
2.0,12900,19019.996779
-2.0,15542,19342.963254
1.0,16521,19636.142846
-2.0,13602,19915.89205
-3.0,15230,20208.47262
9.0,12427,20459.04098
1.0,17450,20810.248707
9.0,14623,21108.193421
10.0,12295,21311.034593
-3.0,14884,21595.12898
8.0,13970,21873.339777
-2.0,15682,22146.135225
10.0,12987,22374.008177
8.0,11833,22577.274333
13.0,11792,22798.203579
3.0,14505,23066.123857
1.0,16473,23360.977187
3.0,15020,23667.924906
4.0,13579,23969.46378
11.0,11276,24175.193112
4.0,18307,24504.195893
11.0,12369,24731.160804
8.0,13703,25017.359514
9.0,12818,25245.203079
5.0,14986,25519.957294
10.0,14949,25791.050075
10.0,13720,26022.255391
13.0,13603,26281.678257
9.0,14838,26562.717091
16.0,10916,26746.72082
16.0,9238,26915.840962
17.0,8529,27041.197967
16.0,8193,27147.35948
18.0,7889,27270.549948
17.0,8781,27364.842649
20.0,7629,27452.377231
19.0,7158,27530.593541
19.0,7371,27610.246514
20.0,7387,27690.51603
21.0,6769,27767.797411
21.0,6597,27828.141064
20.0,6883,27907.738728
18.0,7741,27986.237506
20.0,6818,28059.863502
20.0,6670,28115.00727
20.0,6921,28187.282265
20.0,6681,28266.781295
19.0,7321,28348.462943
21.0,6891,28427.656854
21.0,6771,28488.247455
20.0,6886,28570.148587
19.0,7619,28652.498878
20.0,6670,28730.057632
19.0,7463,28808.468943
18.0,8147,28889.97779
20.0,6780,28967.502369
20.0,6906,29029.770917
20.0,7122,29107.961221
21.0,6787,29184.854466
20.0,6921,29261.423658
20.0,6795,29320.350711
21.0,7019,29398.268712
19.0,7431,29479.115567
20.0,6906,29557.823831
19.0,7175,29634.046967
20.0,6918,29710.410952
19.0,7285,29771.855225
20.0,6796,29847.528369
21.0,6771,29926.792117
19.0,7661,30007.521828
19.0,7168,30083.586519
20.0,7073,30161.448262
21.0,6769,30220.909853
20.0,6795,30296.454515
20.0,6670,30374.60909
21.0,6769,30436.450145
19.0,6956,30515.48421
21.0,6547,30588.591813
20.0,6976,30665.380778
21.0,6617,30724.942717
19.0,7700,30806.118081
20.0,6782,30879.06362
19.0,7154,30950.749578
