#{"t_start": 1702960193.0418856, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
210.0,2337,28.021904
15.0,1181,43.063528
50.0,1049,51.077865
70.0,1527,69.523011
65.0,1067,77.563667
125.0,2277,101.409705
285.0,2803,130.40912
240.0,2655,157.298092
155.0,2055,180.262067
80.0,1233,195.970826
120.0,1911,210.721038
60.0,1047,226.633014
115.0,2039,248.98279
290.0,3347,280.932892
380.0,2869,313.32694
335.0,3191,348.32583
500.0,2907,382.198613
360.0,2897,430.032058
290.0,2855,462.482985
330.0,3277,501.418263
335.0,3217,539.12624
420.0,4105,595.937473
560.0,3329,636.601428
620.0,4195,693.171973
380.0,3269,730.114755
740.0,4727,784.558181
420.0,3211,821.773361
160.0,2447,851.054231
325.0,3889,907.082288
525.0,3967,951.843556
420.0,3343,1001.958622
225.0,2603,1033.840114
345.0,2719,1069.222332
210.0,2381,1099.633118
300.0,2711,1130.720915
560.0,2817,1165.341953
315.0,2145,1191.196942
575.0,4805,1247.824138
225.0,2457,1275.168685
195.0,1623,1287.256096
155.0,1913,1313.443269
210.0,1601,1334.911458
240.0,2229,1351.097164
215.0,2035,1376.731772
365.0,2825,1407.837466
185.0,2309,1436.031883
310.0,2667,1465.147818
285.0,2099,1490.490006
350.0,3042,1521.05277
325.0,2881,1552.703536
545.0,2743,1590.324629
195.0,1659,1603.587913
210.0,2027,1629.552164
270.0,2219,1656.896042
225.0,2393,1685.325237
445.0,2845,1716.787168
625.0,2559,1743.496128
335.0,2741,1772.446056
410.0,2833,1802.191004
245.0,2485,1829.933515
135.0,1333,1848.220503
195.0,1869,1861.444798
470.0,2627,1892.819119
340.0,2521,1919.087483
290.0,2021,1943.189649
530.0,4053,1992.739506
325.0,2369,2019.106632
270.0,2185,2044.014872
280.0,1983,2058.926002
390.0,2654,2087.901662
440.0,3315,2129.660171
365.0,3199,2161.628317
440.0,3217,2196.543141
420.0,3241,2230.444785
420.0,2565,2260.274495
265.0,2589,2288.277887
515.0,4231,2339.456884
460.0,3381,2375.768388
455.0,2533,2404.725463
600.0,3729,2451.351904
335.0,2133,2475.393657
370.0,2999,2510.440473
370.0,2877,2540.465421
325.0,2197,2568.0851
575.0,3693,2604.598866
420.0,3037,2646.703173
310.0,2259,2672.912783
430.0,2927,2703.528043
495.0,3009,2735.599834
385.0,2363,2763.65831
580.0,3477,2799.529237
745.0,3721,2848.416106
450.0,2831,2879.649982
210.0,2223,2905.380022
210.0,2051,2920.79873
445.0,2679,2949.393338
390.0,2513,2976.346604
345.0,2659,3003.819625
300.0,2147,3031.249457
290.0,2791,3059.972685
395.0,2755,3097.70592
490.0,3651,3134.616947
620.0,2551,3161.550947
470.0,2263,3187.480862
335.0,1903,3211.197322
530.0,2963,3243.661504
540.0,3133,3275.210816
285.0,2503,3302.764667
330.0,2067,3326.714875
365.0,2089,3351.401159
635.0,4685,3398.939281
465.0,2501,3427.706679
440.0,2891,3467.989684
340.0,2085,3483.546717
295.0,1865,3504.383746
530.0,2745,3536.372142
