#{"t_start": 1702960194.9577591, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
40.0,1311,18.079896
125.0,1751,37.64642
145.0,1919,52.802259
45.0,1177,68.16353
195.0,2077,90.66223
120.0,2359,115.968447
155.0,2167,132.480435
210.0,2421,156.941858
225.0,2481,183.284583
415.0,2645,210.191734
175.0,1803,232.35168
135.0,1851,252.573041
210.0,2439,278.344827
210.0,1767,301.648509
185.0,2251,319.29806
210.0,2753,350.692418
260.0,3183,399.166321
290.0,2615,432.4134
435.0,4315,476.092263
295.0,2919,525.597392
455.0,3019,561.196332
330.0,2765,594.773989
375.0,2995,633.416258
410.0,2275,663.227948
550.0,4169,718.124598
440.0,4311,760.917998
675.0,4273,815.522332
135.0,1923,840.796609
455.0,4211,886.320129
270.0,2605,919.320609
620.0,3349,971.856473
755.0,5275,1035.962683
540.0,3107,1073.585749
610.0,5261,1138.054477
585.0,4447,1194.114766
315.0,2497,1224.998594
420.0,3269,1257.789565
390.0,3547,1305.040995
305.0,3221,1338.810369
390.0,2567,1368.302074
380.0,2709,1398.480054
555.0,4733,1453.80289
150.0,1297,1463.922469
325.0,2313,1490.620709
285.0,2009,1513.338646
245.0,2255,1541.283495
220.0,2191,1564.896248
285.0,2571,1594.176227
475.0,3429,1631.2216
245.0,1985,1656.273343
410.0,2657,1687.060328
295.0,2461,1715.380518
500.0,4603,1766.221662
180.0,1605,1777.936998
575.0,4311,1828.046456
500.0,3657,1875.447422
385.0,2683,1902.620333
295.0,2085,1918.149815
290.0,2299,1944.816118
340.0,2047,1969.170352
470.0,3219,2002.771655
320.0,2349,2029.012685
490.0,3553,2073.60664
360.0,2289,2099.108956
265.0,2067,2114.715524
475.0,4061,2161.001271
330.0,2591,2191.443882
260.0,2679,2221.051887
420.0,2753,2252.858674
395.0,2703,2281.496367
525.0,2639,2312.235928
270.0,2113,2336.27205
180.0,1361,2357.049053
255.0,2061,2372.57198
800.0,4613,2426.192914
425.0,2435,2453.973364
425.0,2375,2480.359926
310.0,1873,2506.120293
195.0,1527,2517.515767
340.0,2763,2558.275674
275.0,1923,2572.019269
375.0,2587,2600.060008
410.0,2215,2626.638191
275.0,1751,2649.367108
440.0,2333,2675.955083
440.0,2677,2705.197479
450.0,2885,2736.60716
405.0,2157,2762.520454
555.0,4279,2815.219212
290.0,2021,2830.702818
455.0,3205,2874.360515
460.0,2531,2902.631554
365.0,2905,2933.586129
410.0,3087,2965.010449
600.0,4083,3014.319192
545.0,3425,3047.601966
445.0,2451,3075.150851
320.0,1851,3097.759032
450.0,3115,3130.794598
440.0,2628,3158.12818
435.0,2407,3184.85299
495.0,3517,3221.000859
325.0,2435,3249.440203
245.0,1765,3270.193757
560.0,3047,3301.778506
385.0,2091,3325.974719
275.0,1881,3348.322715
635.0,2469,3379.299412
335.0,2029,3394.458308
440.0,2990,3436.561216
345.0,2407,3453.979153
425.0,2941,3493.6157
505.0,2805,3524.918168
440.0,2227,3552.484967
410.0,2641,3584.780298
490.0,3483,3618.097009
710.0,3081,3651.086511
570.0,3611,3697.43043
670.0,5265,3755.30796
510.0,3427,3791.443918
280.0,1843,3816.51982
260.0,1789,3829.525754
470.0,3341,3872.93703
450.0,2987,3907.154048
415.0,2429,3934.62094
305.0,2199,3963.766016
565.0,3727,4002.443506
545.0,4135,4050.524478
335.0,2209,4077.955271
395.0,2505,4108.280427
255.0,2541,4137.615864
495.0,3611,4175.198688
545.0,2575,4204.180975
580.0,3953,4256.099723
380.0,2187,4284.531832
630.0,2375,4313.194849
395.0,2407,4331.420431
360.0,2391,4358.850102
425.0,2929,4399.615402
425.0,2432,4428.890067
445.0,2955,4461.738385
305.0,1899,4475.207384
335.0,2083,4499.111634
525.0,3543,4545.196839
325.0,1889,4559.583276
575.0,4497,4613.707404
665.0,2305,4640.539001
505.0,3147,4677.22456
610.0,3787,4726.775605
390.0,2574,4755.239573
465.0,2637,4784.110343
470.0,2631,4813.125883
515.0,3471,4848.060009
495.0,3167,4893.661424
455.0,3289,4928.410129
710.0,4449,4980.642968
375.0,2658,5009.95456
575.0,4603,5053.635888
600.0,4289,5105.098717
630.0,3957,5155.760152
495.0,2287,5182.160187
530.0,3367,5217.512492
500.0,3129,5251.637046
450.0,2678,5279.986285
495.0,3017,5311.615313
465.0,2993,5351.921684
570.0,3817,5392.500802
420.0,2621,5422.495646
