#{"t_start": 1702937490.9458334, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
340.0,2657,32.920396
370.0,2137,46.075835
230.0,1649,62.970426
290.0,1929,81.993195
200.0,1833,100.203795
210.0,1937,112.268726
160.0,2001,131.63889
170.0,1697,150.2423
440.0,2809,177.393857
430.0,1825,196.302946
570.0,2481,220.690542
1180.0,3001,248.249122
330.0,2137,268.41163
560.0,2777,293.454087
1140.0,2745,317.325887
620.0,2041,337.232888
690.0,2601,360.578653
390.0,3553,391.409161
290.0,2177,413.781353
620.0,2521,438.092889
560.0,2569,462.468777
390.0,1857,483.860544
1180.0,3281,513.63602
520.0,3105,541.712306
910.0,2057,564.11487
390.0,2897,590.695625
340.0,3233,619.229026
530.0,3233,654.919979
610.0,2777,679.967935
1040.0,2177,703.457165
660.0,3153,730.734884
710.0,2377,754.911348
410.0,2641,779.820487
730.0,3201,807.674832
290.0,1937,830.433259
1290.0,3065,858.551314
120.0,1337,874.470862
440.0,2601,898.643736
320.0,1993,919.046217
260.0,1417,927.760394
330.0,2097,948.372293
1440.0,3753,980.576314
1850.0,3305,1017.918945
2430.0,3617,1047.892135
340.0,2625,1073.335183
500.0,2697,1098.822031
530.0,3209,1135.508636
710.0,2969,1162.687474
500.0,2297,1184.323565
550.0,2753,1210.392561
700.0,3537,1240.934073
470.0,2305,1263.387913
660.0,2025,1283.973632
770.0,2817,1308.800688
480.0,1705,1327.581364
660.0,2881,1354.464992
1200.0,3009,1380.830271
1150.0,4161,1421.859544
710.0,2921,1450.163904
850.0,3361,1478.788408
480.0,2793,1504.546352
280.0,1817,1524.076162
330.0,2161,1544.343771
250.0,1945,1564.212085
400.0,3345,1591.392547
260.0,1777,1609.518845
390.0,1825,1620.774873
540.0,2017,1639.720502
500.0,2297,1660.245134
840.0,1841,1678.774261
610.0,2729,1703.625677
430.0,2001,1722.771569
230.0,1681,1732.918735
560.0,2385,1754.417126
1300.0,3481,1789.968085
520.0,2721,1812.863662
610.0,2417,1835.061334
660.0,2153,1855.760853
390.0,1785,1866.677541
1090.0,3153,1898.793116
1840.0,2681,1923.389885
450.0,2377,1944.026874
370.0,1529,1953.438308
730.0,2889,1976.753365
1360.0,3473,2013.842074
340.0,1737,2024.355385
710.0,2289,2045.130661
530.0,2345,2068.813427
770.0,2769,2093.324139
2200.0,3385,2129.644192
290.0,1825,2140.741216
570.0,2921,2172.058509
880.0,3513,2202.168831
740.0,2665,2226.548254
580.0,2153,2246.495674
1670.0,2889,2270.451867
690.0,2625,2295.211001
820.0,2785,2320.198545
1210.0,3065,2347.338255
460.0,1833,2365.930752
770.0,3113,2392.292477
350.0,1657,2410.444719
580.0,2401,2433.707636
1090.0,2497,2457.774123
1170.0,3241,2485.557572
180.0,1425,2501.107499
1480.0,3569,2532.303792
1070.0,3137,2559.18614
190.0,1633,2579.740751
920.0,2945,2609.043562
550.0,2313,2630.286724
580.0,2529,2651.564691
1190.0,3545,2686.820204
300.0,2017,2699.115608
360.0,2081,2719.226856
890.0,2561,2741.62584
280.0,1441,2758.457985
560.0,1657,2768.591004
360.0,1993,2788.560366
360.0,1641,2807.415739
2070.0,3593,2838.198312
380.0,1609,2856.732743
450.0,1873,2877.95139
680.0,2321,2898.810527
310.0,1793,2909.919751
460.0,1785,2927.386832
1280.0,3041,2955.134803
880.0,2817,2982.223756
