#{"t_start": 1702950232.2919896, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,3776,27.677224
-21.0,3296,50.875862
-20.0,3618,83.89614
-21.0,3176,106.036783
-20.0,3615,129.638213
-19.0,3966,164.25293
-20.0,3787,200.955866
-19.0,3967,228.770363
-17.0,5078,276.374959
-21.0,3776,321.428031
-17.0,5592,382.315068
-19.0,4603,438.70413
-19.0,5272,498.187406
-19.0,4856,557.043223
-19.0,5962,625.133963
-15.0,6695,725.824909
-17.0,6956,837.382592
-16.0,7323,933.928789
-9.0,8965,1103.28501
-13.0,7950,1233.962051
-4.0,11533,1469.103059
-3.0,10571,1666.347471
-4.0,12389,1925.289082
1.0,14403,2248.434491
-2.0,13466,2545.298654
2.0,16536,2909.690392
14.0,10494,3113.03016
13.0,13610,3376.636163
1.0,18202,3771.093145
15.0,9497,3925.80448
7.0,13008,4198.967481
5.0,14805,4487.878467
8.0,14077,4742.771374
4.0,17257,5070.768855
11.0,16132,5360.003405
12.0,11787,5593.096118
5.0,14293,5857.803678
10.0,14049,6096.562903
9.0,14314,6359.197736
17.0,9686,6549.560125
18.0,9093,6723.075583
7.0,17657,7049.280394
15.0,14569,7342.150788
18.0,12591,7567.025549
20.0,9529,7701.179661
11.0,15800,8006.753464
17.0,11982,8224.498111
15.0,15311,8477.392909
18.0,10005,8629.311918
21.0,7281,8765.880322
18.0,9151,8916.513731
18.0,9266,9098.254496
20.0,12837,9343.372391
21.0,7267,9478.350201
20.0,8168,9628.204558
20.0,8089,9786.064285
20.0,7890,9949.284588
21.0,7267,10055.565176
20.0,7686,10180.05746
20.0,12343,10418.252911
16.0,9753,10573.615046
18.0,7997,10704.11329
20.0,6900,10785.048675
19.0,7087,10900.07911
20.0,6949,11010.082396
21.0,6701,11110.516275
21.0,6424,11187.348925
21.0,6695,11294.242828
18.0,7240,11404.427426
18.0,7358,11510.442615
21.0,6620,11593.115792
20.0,6981,11701.093908
21.0,6421,11807.800182
21.0,6701,11887.05341
19.0,7084,11988.745775
20.0,7079,12090.912838
21.0,6439,12167.675893
21.0,6701,12267.186893
21.0,6701,12373.926233
21.0,6695,12453.043429
21.0,6564,12553.610377
21.0,6442,12653.867132
21.0,6439,12730.108413
21.0,6695,12829.823113
21.0,6916,12933.334777
20.0,6806,13011.499151
21.0,6695,13110.485904
21.0,6439,13210.72366
21.0,6695,13289.31635
21.0,6701,13390.201369
21.0,6770,13488.912546
21.0,6701,13564.889062
21.0,6701,13660.966168
21.0,6875,13759.611107
21.0,6368,13833.588692
19.0,6920,13928.419732
20.0,6705,14024.492633
19.0,7106,14124.205462
20.0,6772,14200.240744
21.0,6368,14296.284065
21.0,6695,14370.338682
20.0,7168,14465.501237
21.0,6368,14558.818174
21.0,6421,14630.735981
19.0,7421,14729.392143
21.0,6421,14822.447951
21.0,6439,14895.243084
21.0,6368,14988.930006
21.0,6421,15082.866501
21.0,6439,15156.623381
21.0,6368,15249.955004
21.0,6695,15323.803995
21.0,6368,15417.696035
21.0,6695,15512.558948
20.0,6818,15587.568089
21.0,6676,15683.781258
19.0,6994,15780.147807
20.0,6992,15877.582062
21.0,6695,15951.820319
21.0,6645,16045.902323
21.0,6695,16119.588664
21.0,6439,16213.34226
21.0,6421,16306.735371
21.0,6368,16378.879719
21.0,6368,16473.831193
21.0,6421,16546.646528
20.0,6633,16638.961594
21.0,6439,16712.032995
20.0,6705,16807.040758
20.0,6653,16900.391903
21.0,6421,16973.259662
20.0,6708,17069.079532
20.0,6674,17163.794087
20.0,7058,17259.413841
20.0,6878,17333.668927
21.0,6439,17427.346784
21.0,6421,17502.161367
21.0,6695,17597.026195
