#{"t_start": 1702950231.360704, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,3304,26.34069
-19.0,3790,51.865375
-21.0,3416,84.264066
-21.0,4018,110.498962
-20.0,3439,140.936434
-21.0,3300,164.71705
-21.0,3304,189.299074
-20.0,3607,224.963293
-19.0,4638,269.758701
-21.0,4004,300.143525
-19.0,4168,354.113432
-20.0,3726,388.431009
-21.0,4044,442.029841
-17.0,5833,505.277618
-15.0,6206,589.199087
-19.0,6520,662.408651
-18.0,7320,769.714886
-16.0,8376,923.830768
-9.0,9160,1062.697357
-4.0,10594,1237.492358
-5.0,9917,1429.312429
-5.0,9853,1623.637206
2.0,12624,1879.117406
-1.0,13666,2194.120392
7.0,15453,2544.423714
5.0,14437,2860.644527
1.0,16191,3173.027023
4.0,17982,3530.347165
3.0,17296,3870.375798
15.0,9609,4057.753778
15.0,9474,4258.755569
6.0,18268,4598.492948
8.0,14367,4889.689
8.0,14885,5163.878706
9.0,12406,5402.583247
5.0,16317,5691.855186
9.0,15857,5996.020655
17.0,9374,6142.179829
12.0,14876,6412.712428
8.0,16146,6725.352028
14.0,13630,6962.887216
10.0,16277,7294.549925
16.0,14810,7569.523139
15.0,15299,7834.729254
18.0,12219,8053.285065
21.0,8306,8182.281361
17.0,16006,8448.333231
20.0,7709,8562.898005
19.0,8589,8718.928752
16.0,13953,8966.263009
20.0,15269,9290.839572
15.0,12757,9523.182157
21.0,7267,9669.53628
20.0,14632,9922.197659
21.0,7249,10054.969594
21.0,7249,10176.961096
20.0,7479,10322.980627
16.0,12573,10537.768216
19.0,7619,10642.913027
20.0,7478,10749.03578
21.0,7341,10861.392402
21.0,6701,10974.410063
21.0,6623,11053.957369
19.0,7373,11157.869175
21.0,6695,11261.676526
21.0,6439,11368.541411
21.0,6701,11452.136253
21.0,6701,11551.560346
20.0,6872,11661.810598
20.0,6947,11769.454088
21.0,6695,11851.102313
21.0,6695,11954.148274
19.0,6956,12052.586083
21.0,6701,12128.654348
21.0,6701,12233.315683
21.0,6498,12334.017947
20.0,6906,12414.715579
17.0,7492,12523.083099
20.0,6958,12623.93622
21.0,6592,12724.64793
21.0,6701,12802.806857
21.0,6695,12903.188681
21.0,6701,13004.004508
21.0,6439,13079.860185
21.0,6701,13179.833568
21.0,6439,13257.381503
21.0,6701,13358.864278
21.0,6439,13456.374382
20.0,6510,13531.331295
21.0,6701,13629.626204
21.0,6421,13723.99122
21.0,6368,13798.588684
21.0,6421,13892.48712
20.0,6978,13968.499488
21.0,6439,14061.996572
20.0,6784,14161.597609
21.0,6368,14236.040172
21.0,6695,14330.305429
19.0,6989,14426.819898
21.0,6424,14498.74153
21.0,6388,14591.162896
21.0,6368,14663.846433
21.0,6856,14759.632008
21.0,6368,14852.565538
21.0,6695,14926.874216
21.0,6439,15020.772364
21.0,6695,15117.181949
21.0,6829,15192.134392
21.0,6439,15286.020584
21.0,6421,15358.669748
21.0,6564,15452.560789
21.0,6694,15549.660426
20.0,6928,15625.257996
21.0,6695,15719.138692
20.0,6900,15816.277427
21.0,6424,15889.219666
20.0,6975,15985.282419
21.0,6424,16078.497179
21.0,6695,16152.210997
21.0,6695,16246.528434
21.0,6439,16340.551336
21.0,6439,16413.126394
20.0,6653,16509.424675
21.0,6439,16581.896476
21.0,6368,16675.080279
20.0,6837,16770.471077
18.0,7246,16866.640972
21.0,6368,16939.376681
21.0,6421,17032.858562
21.0,6439,17105.67718
21.0,6695,17199.991653
21.0,6421,17272.391363
19.0,6970,17368.339404
21.0,6421,17463.539783
21.0,6439,17536.865584
21.0,6421,17629.151777
21.0,6695,17723.486614
20.0,6468,17795.445379
21.0,6695,17890.16714
21.0,6439,17963.328745
21.0,6695,18059.288918
21.0,6439,18152.284658
20.0,7140,18248.510297
21.0,6368,18321.207208
19.0,6946,18418.435466
21.0,6368,18490.400317
21.0,6582,18584.09596
21.0,6368,18680.51151
20.0,7232,18756.203901
21.0,6421,18849.992382
21.0,6439,18942.951613
21.0,6695,19016.772331
21.0,6421,19110.199903
20.0,6705,19186.945193
21.0,6439,19279.719568
21.0,6695,19373.897723
21.0,6424,19447.068729
21.0,6368,19539.439134
21.0,6695,19612.88253
21.0,6695,19709.40386
21.0,6368,19802.592305
21.0,6695,19875.664499
21.0,6421,19967.692502
21.0,6439,20040.131871
21.0,6439,20133.159687
21.0,6421,20224.414911
21.0,6695,20298.555502
21.0,6388,20390.24508
21.0,6733,20462.353798
21.0,6695,20550.721649
21.0,6421,20643.725555
21.0,6695,20716.517483
21.0,6368,20808.580023
21.0,6439,20881.438247
20.0,7323,20979.970602
21.0,6439,21072.174085
21.0,6421,21166.848171
21.0,6421,21239.999567
21.0,6439,21335.619134
21.0,6421,21408.158095
21.0,6388,21502.674314
21.0,6368,21576.142994
21.0,6368,21670.51288
21.0,6421,21741.536168
21.0,6695,21835.187352
20.0,6708,21929.924356
21.0,6695,22003.350398
21.0,6439,22094.59969
21.0,6421,22186.506858
21.0,6439,22257.960953
21.0,6421,22346.206881
21.0,6439,22417.461812
20.0,6975,22511.861227
21.0,6421,22604.520385
21.0,6439,22675.594038
21.0,6439,22769.242883
21.0,6695,22843.583366
21.0,6421,22937.549479
21.0,6368,23008.207876
21.0,6421,23096.000195
21.0,6695,23190.066887
21.0,6421,23260.789417
21.0,6439,23351.869865
21.0,6439,23423.771268
21.0,6439,23517.347001
21.0,6368,23589.478073
21.0,6368,23682.6125
21.0,6439,23775.739669
21.0,6439,23847.744566
21.0,6368,23941.06836
20.0,6978,24017.192368
21.0,6368,24111.928492
21.0,6695,24207.998653
21.0,6695,24281.222613
21.0,6439,24373.827927
21.0,6442,24446.346258
21.0,6421,24539.709379
21.0,6439,24629.634412
21.0,6368,24698.977732
21.0,6695,24792.353974
21.0,6368,24862.955504
21.0,6439,24954.506029
21.0,6695,25048.750832
21.0,6421,25121.418109
21.0,6368,25213.93026
21.0,6439,25286.482437
20.0,6693,25380.512999
21.0,6368,25451.733153
21.0,6439,25544.928774
21.0,6695,25634.81625
21.0,6368,25705.534163
21.0,6421,25798.807852
21.0,6439,25869.503985
21.0,6421,25959.340786
21.0,6439,26031.213998
21.0,6421,26125.207319
21.0,6368,26218.704999
21.0,6442,26291.176316
20.0,6708,26386.230698
21.0,6368,26457.742304
21.0,6421,26550.719429
21.0,6421,26622.632185
21.0,6439,26710.9559
21.0,6368,26801.945617
21.0,6695,26874.71626
21.0,6439,26966.455367
19.0,6880,27062.17471
21.0,6695,27136.239188
21.0,6368,27229.71333
21.0,6368,27301.9539
20.0,6705,27396.835443
21.0,6695,27491.005298
21.0,6695,27565.423708
21.0,6439,27655.801281
21.0,6695,27749.709978
21.0,6368,27820.976694
21.0,6695,27911.541305
21.0,6439,27981.869418
21.0,6439,28074.118788
21.0,6421,28145.936101
21.0,6368,28239.140473
20.0,6723,28334.174782
21.0,6421,28406.380854
21.0,6439,28500.414163
21.0,6439,28572.097366
21.0,6695,28666.807431
21.0,6368,28760.408942
21.0,6368,28832.090118
21.0,6368,28923.330441
21.0,6421,28995.165785
21.0,6695,29089.239581
21.0,6439,29160.608855
21.0,6439,29247.685543
21.0,6439,29339.433551
21.0,6695,29412.527981
21.0,6421,29504.624587
21.0,6421,29577.667216
21.0,6368,29670.664734
21.0,6695,29765.446978
21.0,6368,29837.752281
21.0,6421,29931.208335
21.0,6368,30004.200469
21.0,6421,30097.837376
21.0,6695,30170.36764
21.0,6421,30259.762154
21.0,6695,30352.54679
