#{"t_start": 1702878519.989671, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
8.0,1409,10.116699
0.0,527,12.041677
2.0,829,16.883996
0.0,507,18.706574
1.0,706,21.426816
2.0,807,24.650271
3.0,1105,30.704216
2.0,924,34.321679
0.0,495,36.078713
4.0,1205,42.168823
2.0,814,45.204447
0.0,520,47.063472
0.0,513,48.894537
0.0,517,50.911436
2.0,830,55.826778
0.0,521,57.673034
0.0,529,59.778356
0.0,518,61.78476
0.0,520,63.650805
3.0,897,68.439748
2.0,897,71.990649
2.0,810,75.104388
0.0,506,78.505136
2.0,826,81.830544
2.0,892,85.146656
1.0,717,89.732023
0.0,511,91.523654
2.0,812,94.557929
2.0,890,98.25773
0.0,539,101.616781
0.0,532,103.515686
0.0,517,105.554788
3.0,1084,109.768236
4.0,1188,116.017908
4.0,1115,120.227525
1.0,640,122.520737
2.0,809,126.661602
1.0,699,129.226927
0.0,525,131.071212
1.0,636,133.447236
0.0,507,136.857445
0.0,516,138.669913
5.0,1428,144.095579
2.0,914,149.100434
0.0,510,150.928088
1.0,728,153.559153
0.0,519,155.431273
0.0,521,157.383014
2.0,775,161.759448
1.0,702,164.463867
0.0,541,166.589362
0.0,536,168.546754
2.0,907,173.98808
2.0,812,177.04223
1.0,699,179.806206
1.0,716,182.483593
0.0,515,185.888621
0.0,524,188.046926
1.0,728,190.801353
0.0,516,192.655796
2.0,801,197.496081
2.0,814,200.664335
1.0,707,203.278702
0.0,508,205.154201
1.0,635,207.455243
0.0,529,210.795543
3.0,939,214.61308
1.0,622,216.942043
0.0,541,218.787435
2.0,898,223.944203
3.0,1036,228.057146
2.0,906,231.64951
0.0,536,235.280339
1.0,628,237.608359
1.0,712,240.342129
3.0,1089,245.806867
4.0,1125,250.242095
1.0,690,252.838119
2.0,819,257.719918
0.0,497,259.511487
2.0,910,262.857184
0.0,524,264.792178
0.0,521,266.69905
2.0,911,271.913497
1.0,649,274.204132
0.0,525,276.088799
3.0,1096,282.106035
2.0,813,285.254953
0.0,497,287.021204
1.0,639,289.388194
3.0,1023,294.960725
0.0,506,296.858646
3.0,953,300.78314
0.0,508,302.814795
2.0,890,308.247087
1.0,655,310.821947
2.0,828,314.112147
1.0,641,316.691252
0.0,519,320.530181
1.0,697,323.296258
0.0,525,325.248223
4.0,1125,329.983065
0.0,512,333.512786
2.0,810,336.867584
2.0,828,340.322448
0.0,500,342.171117
4.0,1192,348.140094
3.0,874,351.88359
2.0,894,356.996783
3.0,1020,360.931228
2.0,886,364.460259
2.0,919,369.632869
4.0,1206,374.537457
1.0,700,377.077067
0.0,515,378.879039
8.0,1500,386.033335
3.0,1090,390.474256
2.0,935,395.972527
0.0,529,397.804608
2.0,917,401.23281
1.0,702,406.820636
0.0,517,408.773088
2.0,827,411.877634
4.0,1134,416.672005
0.0,516,419.90396
1.0,639,422.318908
4.0,1204,427.29251
0.0,525,429.274405
0.0,523,432.545223
2.0,909,436.029836
3.0,1020,440.004824
0.0,529,443.50043
3.0,1088,447.878708
1.0,715,450.601181
2.0,922,455.794173
1.0,631,458.195527
0.0,533,460.157506
5.0,1289,465.339729
0.0,528,469.125145
2.0,834,472.427781
0.0,525,474.262724
2.0,761,477.289455
2.0,808,482.158666
0.0,540,484.146719
7.0,1668,492.444616
0.0,518,494.505038
0.0,499,496.387331
5.0,1320,501.624219
1.0,625,506.049915
1.0,693,508.733526
0.0,517,510.639978
1.0,704,513.393498
4.0,1204,519.516496
0.0,521,521.400106
3.0,1020,525.27663
0.0,531,527.22308
2.0,738,531.65676
1.0,713,534.35532
0.0,533,536.267712
1.0,704,538.848741
1.0,700,543.817966
1.0,699,546.538396
2.0,838,549.772843
2.0,821,554.524868
4.0,1124,558.846096
4.0,1220,563.500506
3.0,1112,569.549362
0.0,531,571.408117
0.0,523,573.253444
1.0,692,575.820807
3.0,1000,582.176198
1.0,701,584.97213
3.0,961,588.558223
1.0,696,593.282786
3.0,1120,597.529085
0.0,517,599.572222
0.0,507,603.778184
1.0,631,606.286356
2.0,914,609.793961
0.0,510,611.665568
5.0,1322,618.842614
3.0,1006,622.681012
4.0,1212,629.521795
0.0,538,631.459823
2.0,836,634.65375
0.0,515,636.557736
2.0,821,641.013713
1.0,698,643.741013
2.0,840,646.992111
0.0,519,648.853949
5.0,1482,656.573104
1.0,698,659.178295
1.0,711,661.896027
2.0,805,666.392819
4.0,1194,671.058194
0.0,508,672.912577
2.0,809,678.355736
2.0,825,681.471169
2.0,833,684.537561
4.0,1118,690.35484
2.0,813,693.487013
0.0,521,695.389053
0.0,537,697.278394
9.0,1554,705.388788
4.0,1200,710.027962
0.0,524,713.445368
0.0,520,715.354279
0.0,519,717.260494
0.0,503,719.190702
0.0,523,721.193816
6.0,1604,729.289016
2.0,833,732.39873
1.0,728,735.139328
6.0,1622,743.332371
0.0,520,745.25412
4.0,1224,751.685748
1.0,696,754.230751
2.0,743,757.243243
3.0,1004,763.321475
0.0,511,765.124802
10.0,1732,771.798118
0.0,543,774.649295
7.0,1224,779.314821
2.0,829,782.375881
1.0,707,786.890196
4.0,1298,792.186588
4.0,1206,799.418696
3.0,1016,803.228495
0.0,537,805.109779
0.0,527,806.920951
5.0,1404,813.886081
5.0,1402,819.578574
0.0,531,823.725725
0.0,521,825.580277
0.0,532,827.578261
0.0,541,829.597814
5.0,1418,836.737077
2.0,806,839.848628
5.0,1328,844.776938
6.0,1537,852.546027
2.0,807,855.652693
0.0,519,859.386113
0.0,523,861.235634
4.0,1222,865.768998
4.0,1296,872.638013
1.0,720,875.279702
0.0,520,877.119775
2.0,817,880.264865
6.0,1528,888.873401
8.0,1526,897.054223
4.0,1188,901.722584
0.0,527,903.609756
0.0,521,905.463013
4.0,1136,911.24928
9.0,1636,917.595091
0.0,524,921.391742
2.0,805,924.42806
5.0,1398,929.801989
2.0,817,934.248824
0.0,531,936.031744
