#{"t_start": 1702878520.6531456, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,517,5.622318
2.0,914,9.250709
0.0,532,11.154605
2.0,925,16.425933
3.0,1030,20.366935
0.0,507,22.376961
0.0,525,24.282527
3.0,1089,30.239039
0.0,516,32.330078
2.0,819,35.268984
2.0,820,38.307706
0.0,527,41.693042
6.0,1700,48.367559
0.0,528,50.489859
0.0,523,54.080848
3.0,952,57.718527
0.0,524,59.895865
1.0,708,62.58891
2.0,836,67.161861
3.0,962,70.81775
6.0,1670,79.202039
0.0,520,81.282212
4.0,1296,86.248994
0.0,532,90.054602
1.0,645,92.373555
7.0,1317,97.753754
3.0,928,102.779653
3.0,1092,107.160876
2.0,752,109.937029
2.0,818,114.679302
1.0,718,117.228482
5.0,1414,122.740008
1.0,648,126.187333
0.0,521,128.020886
0.0,517,129.799507
0.0,520,131.791216
0.0,524,133.643827
2.0,824,138.291374
0.0,499,140.049215
0.0,509,141.810775
2.0,821,144.871083
0.0,510,148.341815
0.0,507,150.18821
2.0,821,153.251463
0.0,515,155.078243
0.0,523,157.058104
0.0,506,160.34516
0.0,529,162.31355
3.0,1010,166.495245
2.0,890,169.945161
1.0,705,174.61566
1.0,687,177.255459
0.0,541,179.221195
0.0,500,181.089039
1.0,647,184.966539
3.0,996,189.196157
5.0,1333,194.298105
0.0,525,198.061127
1.0,627,200.395838
0.0,511,202.255045
0.0,524,204.094452
0.0,512,205.954895
1.0,693,210.007422
0.0,520,211.786837
0.0,533,213.973853
0.0,522,215.886003
3.0,992,221.24193
1.0,624,223.754212
0.0,512,225.490634
1.0,631,228.008818
7.0,1324,234.993634
4.0,1132,239.39628
2.0,833,242.532031
1.0,697,246.329322
1.0,619,248.726975
1.0,689,251.306412
2.0,886,254.95612
3.0,855,259.777163
1.0,636,262.03745
1.0,648,264.483086
0.0,517,266.429198
4.0,1138,272.486211
1.0,706,275.085514
0.0,534,276.938035
0.0,536,278.837939
3.0,1002,284.556443
0.0,503,286.39008
2.0,807,289.460063
0.0,535,291.312446
1.0,694,295.578679
2.0,905,299.19062
0.0,522,301.150851
0.0,541,303.452545
1.0,714,307.897608
2.0,838,311.220267
0.0,538,313.22334
3.0,911,318.819947
0.0,512,321.052597
1.0,633,323.382643
1.0,702,326.270927
0.0,527,328.275736
1.0,632,332.38143
3.0,1085,336.920329
2.0,767,340.015141
1.0,710,343.780239
0.0,521,345.761711
1.0,624,348.221806
0.0,505,350.291901
2.0,796,353.390725
0.0,525,356.990439
1.0,731,359.724062
3.0,1016,363.781208
1.0,705,366.534206
0.0,507,370.110864
1.0,708,372.744745
1.0,649,375.217598
1.0,627,377.48762
0.0,517,380.748603
0.0,532,382.561039
2.0,886,385.943135
3.0,999,390.082529
1.0,721,394.692354
2.0,908,398.1165
1.0,710,400.777759
1.0,652,405.994297
0.0,507,407.846487
0.0,531,409.793546
1.0,705,412.721875
3.0,1004,417.971221
0.0,524,420.011
3.0,1092,424.462249
3.0,1011,428.568324
0.0,521,431.813224
0.0,534,433.731544
0.0,528,435.65606
1.0,638,438.069115
0.0,529,439.950406
1.0,705,444.238952
1.0,639,446.696763
0.0,513,448.579087
1.0,613,450.935069
1.0,704,455.301685
3.0,1108,459.814837
0.0,535,461.78241
0.0,528,463.76798
0.0,523,467.377599
0.0,527,469.462994
0.0,520,471.421729
4.0,1043,475.644558
0.0,509,477.495166
6.0,1526,485.414086
0.0,529,487.308048
1.0,699,491.617803
0.0,508,493.663368
2.0,882,497.137744
1.0,635,499.477628
0.0,531,501.345747
5.0,1346,508.846131
0.0,535,510.779774
4.0,1198,516.890529
0.0,535,518.835003
0.0,523,520.817367
4.0,1301,525.764739
2.0,746,530.182411
1.0,616,532.627994
0.0,497,534.48375
1.0,706,537.02473
1.0,723,541.79726
0.0,518,543.88383
3.0,932,547.58609
1.0,695,550.352965
2.0,879,555.318463
7.0,1242,560.03526
1.0,719,562.69773
0.0,521,566.35695
1.0,627,568.693217
2.0,833,571.750414
3.0,1096,578.425383
0.0,525,580.314111
3.0,947,584.014439
0.0,511,585.871906
2.0,825,591.157145
0.0,527,592.921358
0.0,527,594.687815
0.0,536,596.563429
0.0,517,598.583918
2.0,824,604.149693
2.0,821,607.283503
3.0,999,611.318746
2.0,902,616.700107
