#{"t_start": 1702959843.12525, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
155.0,2109,20.476105
120.0,2275,42.759704
100.0,1375,59.310663
80.0,1355,67.317637
30.0,1207,83.592278
50.0,2103,102.11413
60.0,1205,109.311874
185.0,3583,138.741144
90.0,1871,157.255477
170.0,2513,179.976393
165.0,1939,198.864179
105.0,1467,207.788767
105.0,1539,225.175749
210.0,2155,248.347948
260.0,2839,275.573959
140.0,2443,299.921662
210.0,2553,324.336277
155.0,2441,348.17132
105.0,1941,369.216444
180.0,2429,392.428775
180.0,2671,419.696225
210.0,2497,444.329448
180.0,2525,469.425297
310.0,3985,503.590354
210.0,2477,529.727924
180.0,2503,555.186411
210.0,2473,579.94283
160.0,2355,604.196714
260.0,2941,632.227527
180.0,2473,656.581221
155.0,2347,680.723629
180.0,2573,705.342137
210.0,2541,728.746714
545.0,4691,775.821872
105.0,1991,796.971637
210.0,2555,822.865516
260.0,2975,850.705925
180.0,2471,876.245579
210.0,2599,902.066326
180.0,2415,926.445419
260.0,2911,953.505208
270.0,2911,980.612922
410.0,2623,1006.229851
155.0,2527,1031.224469
210.0,2563,1057.094159
180.0,2647,1083.357014
210.0,2567,1110.12002
155.0,2417,1134.410793
155.0,2445,1160.580718
260.0,2925,1189.876998
260.0,3045,1229.894719
290.0,2917,1258.689598
260.0,2921,1287.256171
290.0,2941,1315.991592
180.0,2467,1341.632009
210.0,2505,1367.106445
260.0,2903,1395.02025
265.0,2957,1424.084079
210.0,2597,1451.689129
260.0,2959,1480.319953
180.0,2421,1505.909102
265.0,2959,1544.742627
260.0,2965,1573.610767
270.0,2955,1603.923004
270.0,2945,1632.955818
440.0,2929,1661.336405
410.0,2603,1688.643059
210.0,2583,1714.758796
265.0,2959,1742.941102
210.0,2541,1769.146736
260.0,2867,1808.310553
260.0,2969,1836.574269
210.0,2571,1863.125578
260.0,2937,1891.845207
260.0,3017,1921.26317
180.0,2579,1947.568867
260.0,2903,1976.070524
180.0,2663,2001.932985
260.0,2903,2030.619955
180.0,2637,2056.531491
285.0,2903,2093.471864
180.0,2639,2120.091132
210.0,2601,2146.310204
210.0,2561,2172.382613
180.0,2533,2198.633835
265.0,2953,2226.712438
290.0,2913,2254.737558
210.0,2579,2280.375817
180.0,2597,2307.428288
260.0,3079,2337.416434
300.0,3251,2368.01043
260.0,2955,2406.947362
260.0,2903,2435.392051
485.0,4097,2471.696343
105.0,1991,2494.901145
270.0,2955,2523.92437
260.0,2941,2553.564205
270.0,2961,2596.832914
265.0,3003,2626.44899
180.0,2657,2653.259138
380.0,2417,2681.171507
240.0,2919,2709.866063
155.0,2379,2734.585136
380.0,2421,2760.015297
410.0,2525,2787.490072
270.0,2955,2815.894785
210.0,2557,2841.964509
365.0,4325,2889.07727
685.0,5655,2944.53692
180.0,2601,2970.942413
260.0,2943,2999.483502
155.0,2517,3025.114041
135.0,2369,3050.993642
485.0,2921,3079.890458
210.0,2577,3106.238639
340.0,4693,3155.456234
110.0,1971,3179.822485
260.0,2903,3208.0723
410.0,2571,3233.408149
290.0,2921,3263.55474
275.0,3065,3295.598514
105.0,1243,3313.080406
180.0,2629,3342.067884
365.0,4401,3391.719064
180.0,2655,3419.006793
210.0,2585,3446.217247
210.0,2575,3472.508995
210.0,2523,3499.029062
465.0,2875,3527.143305
260.0,3007,3555.39411
155.0,2553,3580.853354
210.0,2623,3608.155309
240.0,2883,3637.93527
210.0,2533,3663.442497
210.0,2547,3691.779127
285.0,2931,3720.334619
180.0,2415,3745.820273
105.0,1983,3768.302881
180.0,2565,3794.36582
485.0,4189,3841.621589
185.0,2399,3868.692027
410.0,2603,3893.102604
260.0,3041,3921.270391
180.0,2419,3945.479741
110.0,1959,3967.640733
180.0,2595,3993.827252
155.0,2417,4016.985673
75.0,1121,4023.955263
410.0,2407,4047.188115
110.0,1975,4070.021724
210.0,2507,4095.968353
355.0,2505,4121.835597
460.0,2973,4150.859123
260.0,2971,4179.142522
210.0,2583,4204.928003
515.0,3983,4249.240378
355.0,2341,4273.053982
105.0,1363,4281.424636
155.0,1719,4298.774106
160.0,2413,4323.559667
285.0,3923,4354.702753
135.0,1929,4376.944793
105.0,1931,4402.039638
210.0,2507,4428.546813
50.0,1257,4436.238479
185.0,2433,4461.376992
475.0,2999,4489.306256
225.0,2605,4515.595194
420.0,3479,4556.220201
95.0,1641,4566.459183
245.0,2967,4603.366334
545.0,4375,4642.471368
105.0,1289,4660.251619
210.0,2577,4685.550282
240.0,2435,4709.731916
440.0,2853,4739.404786
180.0,2399,4764.134749
185.0,2511,4790.695426
190.0,1999,4811.243794
210.0,2419,4835.872252
155.0,2469,4860.86944
240.0,2843,4887.345476
75.0,1511,4896.728627
245.0,3279,4932.72427
285.0,2937,4959.159546
380.0,2409,4982.811749
240.0,2975,5009.131109
210.0,2479,5033.579918
105.0,1973,5054.304358
210.0,2565,5080.356477
275.0,3065,5108.87132
415.0,3273,5139.666994
210.0,2371,5163.969881
345.0,4451,5212.432253
