#{"t_start": 1702937614.9278967, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
270.0,2257,22.86855
290.0,2081,43.863768
150.0,1665,61.54289
290.0,1753,81.620815
510.0,2329,97.254934
420.0,2225,120.510119
760.0,2897,156.526534
560.0,2249,172.261643
280.0,1897,194.471073
420.0,1833,214.544468
440.0,2737,243.696997
490.0,3761,277.608221
970.0,2353,302.746242
370.0,2337,326.619159
300.0,2449,352.32612
220.0,2345,376.493885
600.0,2289,401.431675
940.0,2529,426.710711
410.0,2329,450.947439
530.0,2929,479.197531
520.0,3105,510.38805
420.0,2321,534.121843
430.0,3225,571.829419
850.0,3001,600.639109
310.0,2009,621.013437
290.0,1897,634.295825
500.0,2769,662.092053
750.0,2577,695.993828
260.0,2265,712.041829
690.0,2705,737.580143
440.0,2233,762.107357
480.0,2433,787.788809
830.0,2873,815.810817
410.0,2393,838.237472
380.0,1849,859.773564
420.0,2041,882.134369
450.0,2617,908.519791
400.0,1537,927.107898
610.0,2449,951.733514
1440.0,2977,980.137234
450.0,2633,1007.630487
910.0,3833,1045.219863
650.0,2369,1070.029862
430.0,3025,1100.986596
300.0,1641,1122.574902
550.0,2129,1147.006998
440.0,2465,1171.581933
650.0,2009,1193.545537
510.0,2873,1221.500826
630.0,2137,1244.883406
1190.0,3121,1275.535671
470.0,2057,1297.983406
720.0,2745,1327.225606
340.0,2113,1351.59109
1160.0,3241,1386.500038
610.0,3265,1420.7543
1080.0,4449,1470.689854
560.0,2801,1498.825346
500.0,2217,1522.768403
530.0,2137,1546.996571
780.0,3193,1581.101343
920.0,3041,1612.564702
1520.0,2521,1639.602173
350.0,1881,1662.706796
1400.0,2985,1694.696364
570.0,2017,1717.140137
900.0,2689,1746.527627
620.0,1921,1770.212334
820.0,2929,1800.717213
580.0,2057,1825.462948
420.0,1513,1836.866359
330.0,1777,1858.208237
670.0,2577,1886.874323
350.0,1977,1909.856342
950.0,3721,1947.870072
480.0,2065,1972.844063
450.0,1785,1994.582678
340.0,2017,2020.367738
900.0,2633,2049.966036
430.0,1889,2073.226302
530.0,2297,2098.531857
400.0,1817,2112.477826
560.0,1937,2136.646254
1610.0,3185,2168.595769
940.0,2977,2200.039081
720.0,3329,2245.194695
430.0,1841,2269.544154
1050.0,3761,2307.72527
430.0,1705,2330.16774
3920.0,3361,2365.106244
550.0,2049,2387.454247
1070.0,3641,2422.00904
870.0,3329,2464.395537
1240.0,4081,2504.284362
1210.0,2673,2533.174004
740.0,2449,2562.710629
950.0,2857,2593.216758
1060.0,3889,2638.237511
1500.0,2689,2666.065333
1480.0,3097,2698.560894
1610.0,3553,2743.007163
1170.0,2977,2773.758513
710.0,2969,2805.110744
1090.0,3073,2837.835881
1130.0,2857,2867.270792
660.0,2473,2895.27136
1040.0,4049,2938.608783
490.0,2361,2961.232754
1200.0,4113,3007.746535
910.0,2489,3034.295485
980.0,2385,3050.49943
420.0,1993,3074.918364
1060.0,2601,3101.737005
1520.0,4361,3147.82691
1240.0,3273,3179.043284
1490.0,2473,3204.071149
2080.0,2697,3231.802664
1650.0,2849,3260.176258
1770.0,4065,3307.659922
1070.0,2737,3333.992221
1060.0,2817,3363.233468
2160.0,2569,3389.259519
2010.0,4145,3436.132675
430.0,1921,3457.550552
980.0,2945,3487.10139
1000.0,2649,3514.549188
1610.0,4049,3558.813804
1850.0,3921,3595.852387
980.0,2209,3618.776519
1230.0,3057,3649.141735
810.0,3025,3679.340997
750.0,3689,3723.691546
780.0,3393,3757.813062
1630.0,6865,3833.70941
930.0,2681,3863.145125
1190.0,3217,3895.885273
960.0,2785,3923.990365
1330.0,2409,3950.177687
1070.0,2577,3978.744649
1170.0,2593,4006.816285
930.0,4009,4054.5351
1120.0,2689,4081.170636
1270.0,3369,4113.27215
1240.0,3089,4153.685471
1930.0,3721,4187.076863
1010.0,3673,4231.649331
760.0,2505,4259.112911
1170.0,3825,4298.196769
1330.0,3513,4331.026902
990.0,3561,4376.815485
