#{"t_start": 1707491092.8604076, "env_id": "ALE/Breakout-v5"}
r,l,t
2.0,242,23.370548
1.0,197,25.564753
0.0,140,26.918563
0.0,163,28.510817
2.0,236,34.119445
2.0,228,36.755495
2.0,271,39.666197
1.0,219,44.030048
0.0,175,45.537446
1.0,192,47.294751
0.0,159,48.799302
0.0,141,49.876088
3.0,265,55.023338
3.0,289,58.41152
0.0,178,59.959529
1.0,194,64.016768
1.0,187,65.86189
2.0,223,68.254976
2.0,245,74.458118
2.0,225,76.866196
0.0,171,78.386887
4.0,331,84.441733
0.0,156,85.929866
2.0,255,88.631854
2.0,222,93.200587
0.0,146,94.489692
3.0,267,97.607342
4.0,315,103.27806
0.0,177,104.76294
3.0,266,107.944137
8.0,382,114.666765
4.0,306,117.907129
2.0,234,121.328306
0.0,171,124.828066
1.0,180,126.615484
2.0,229,129.049286
1.0,177,130.79915
2.0,246,135.393176
2.0,219,137.755004
1.0,215,139.736562
2.0,251,144.383096
6.0,395,149.04249
2.0,208,153.29846
4.0,301,156.388232
4.0,349,162.411669
5.0,349,166.223883
3.0,259,172.54413
12.0,544,179.162381
7.0,409,186.151062
6.0,414,192.70497
4.0,302,196.0177
11.0,469,203.671204
7.0,461,210.945875
1.0,189,214.48747
3.0,246,217.061054
6.0,380,223.281425
6.0,408,229.787132
4.0,311,232.966426
4.0,311,238.13052
6.0,394,242.583701
7.0,438,249.543978
12.0,634,260.92798
4.0,279,263.609444
9.0,498,271.194671
2.0,217,275.400755
6.0,394,279.847233
7.0,392,286.382596
9.0,484,293.928208
10.0,550,302.345353
8.0,465,309.818233
5.0,340,315.309491
7.0,415,321.829062
7.0,414,326.242458
9.0,482,333.748321
11.0,566,342.113059
4.0,304,344.991164
5.0,335,352.694129
4.0,362,358.517277
3.0,253,360.902411
9.0,493,368.596346
4.0,298,371.467922
9.0,510,379.20594
8.0,462,386.233437
11.0,581,396.840171
12.0,553,405.163252
10.0,532,413.194875
10.0,604,422.065592
5.0,306,425.235423
11.0,562,433.718458
2.0,203,435.532338
9.0,494,445.214823
4.0,332,450.690426
5.0,328,453.83958
5.0,324,459.446501
7.0,394,463.725746
7.0,413,470.485446
8.0,443,477.442789
