#{"t_start": 1702918106.7939088, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,1025,8.629628
0.0,511,11.030202
1.0,700,14.286423
0.0,515,16.859132
0.0,524,21.790774
2.0,795,25.974144
0.0,527,28.577892
2.0,825,32.191639
1.0,731,37.756038
0.0,532,40.443956
0.0,511,42.835921
2.0,808,47.060258
0.0,524,51.36545
3.0,996,56.396556
9.0,1640,66.869515
5.0,1323,73.91651
0.0,511,76.255965
0.0,512,77.942547
4.0,1204,86.152944
14.0,2020,97.911562
0.0,524,100.17538
2.0,908,104.586012
0.0,500,107.105493
1.0,651,113.172017
5.0,1318,119.432824
12.0,2046,132.752017
0.0,507,135.047053
2.0,847,139.186341
2.0,825,145.714822
2.0,734,148.902771
3.0,1032,154.041514
4.0,1076,162.790769
2.0,835,166.920599
3.0,967,171.379968
0.0,520,176.28512
2.0,751,180.110977
8.0,1771,191.80127
10.0,2125,202.031302
5.0,1403,212.524952
5.0,1271,218.275947
3.0,963,227.580415
11.0,1655,235.591292
7.0,1549,246.779241
2.0,769,249.912488
8.0,1651,262.55348
1.0,712,265.748226
14.0,2305,281.481619
5.0,1404,293.017402
15.0,2040,303.020201
13.0,1901,317.158292
6.0,1335,327.496253
5.0,1247,333.906763
7.0,1764,347.135447
10.0,1625,354.734806
18.0,2900,374.334642
15.0,2306,391.666899
7.0,1736,404.669618
8.0,1763,417.501796
8.0,1722,425.647759
9.0,1985,439.072155
16.0,2038,453.14574
11.0,2133,466.908092
9.0,1714,474.860431
7.0,1841,487.244372
12.0,1211,496.859808
11.0,1976,506.029114
7.0,1731,518.816286
7.0,1594,530.500164
14.0,2406,546.018983
11.0,2026,555.476107
11.0,1661,568.45268
16.0,1971,581.679156
8.0,1846,590.655375
25.0,2327,605.198892
11.0,2351,621.89781
11.0,2452,637.75731
11.0,2227,653.811277
8.0,1778,667.456882
7.0,1660,674.819072
22.0,2616,691.958356
12.0,2431,709.439016
13.0,1355,721.394142
10.0,2153,737.871396
11.0,1534,744.965377
9.0,1889,760.859061
21.0,2580,778.218502
13.0,2477,797.634128
13.0,2450,816.601418
16.0,1935,832.565295
15.0,2287,850.017675
17.0,2456,861.151644
18.0,3054,888.607495
24.0,3260,911.683617
12.0,2178,928.093865
15.0,2050,943.332106
6.0,1306,949.776824
9.0,1799,964.89797
15.0,1718,972.439495
28.0,3168,999.984221
29.0,3394,1022.389132
13.0,2576,1041.151196
12.0,2317,1058.935291
28.0,3063,1079.821557
20.0,2464,1096.696205
16.0,2435,1113.461172
9.0,1972,1128.421815
12.0,1769,1137.00044
9.0,1955,1151.735778
7.0,1427,1165.895732
13.0,2474,1184.045731
21.0,2421,1201.233879
12.0,2556,1219.700077
23.0,2916,1239.551453
24.0,2349,1258.811266
23.0,2614,1278.057525
20.0,2660,1296.679748
14.0,1543,1303.963814
15.0,2638,1321.549759
8.0,1123,1333.222089
23.0,2731,1352.009826
29.0,3624,1375.602563
12.0,2436,1392.751942
31.0,3112,1414.753164
13.0,2455,1434.077127
15.0,2215,1452.880911
40.0,4506,1486.718245
32.0,2891,1506.835675
9.0,1851,1522.153615
17.0,2552,1541.133981
22.0,1895,1557.115344
39.0,3623,1580.164442
37.0,4124,1614.028982
16.0,2823,1635.577498
42.0,3941,1661.483566
20.0,2497,1679.780162
18.0,2495,1697.578233
27.0,3095,1719.897431
31.0,3228,1751.074444
28.0,2699,1771.985132
17.0,2679,1792.666526
21.0,2603,1812.733913
22.0,2843,1834.089421
32.0,3483,1859.093071
13.0,2365,1877.460546
4.0,958,1889.910767
20.0,2829,1911.405429
26.0,3610,1936.86028
29.0,2253,1956.71337
20.0,3314,1979.385391
34.0,3802,2015.334095
26.0,3567,2039.228137
33.0,2658,2057.042288
20.0,2888,2076.24389
28.0,3252,2107.855075
41.0,4031,2133.369271
39.0,4269,2167.896864
20.0,2956,2191.79734
15.0,2815,2215.782921
33.0,3507,2239.067205
32.0,2993,2271.299523
21.0,2553,2291.413913
29.0,3412,2315.918698
47.0,4757,2352.926193
43.0,5376,2397.890053
20.0,3468,2421.939103
40.0,3778,2458.375548
42.0,3451,2483.562862
26.0,3523,2515.016142
27.0,3223,2535.285295
29.0,3591,2560.449973
30.0,3724,2594.587596
32.0,3197,2617.999308
41.0,4679,2661.858802
17.0,2926,2686.027951
60.0,4989,2727.900214
12.0,1840,2745.215842
15.0,2344,2756.703679
11.0,2146,2776.841915
21.0,3042,2813.603543
43.0,4767,2846.509275
37.0,4339,2886.698723
22.0,2773,2909.92786
50.0,4749,2946.279752
22.0,3342,2969.657232
23.0,3074,3002.238776
23.0,3527,3027.43447
25.0,3225,3049.818305
27.0,3452,3082.394234
45.0,4525,3113.84159
68.0,5757,3174.034508
59.0,5570,3219.119422
22.0,2640,3244.66677
44.0,4145,3271.413073
46.0,5147,3325.306483
11.0,2138,3335.213203
16.0,2418,3357.667583
54.0,5078,3404.021263
74.0,5878,3462.857136
9.0,1815,3470.922609
71.0,6083,3531.592764
12.0,1663,3539.132281
46.0,4398,3579.386692
6.0,1436,3598.730452
48.0,4683,3630.817475
4.0,1118,3646.823764
35.0,4185,3686.367589
29.0,2921,3711.320499
51.0,5469,3758.439662
68.0,6082,3807.438544
64.0,4749,3848.844661
81.0,6298,3906.860456
38.0,4437,3933.624948
44.0,4189,3976.167768
51.0,4679,4018.535597
72.0,5742,4064.874834
7.0,1472,4080.875518
48.0,5058,4127.024111
48.0,3837,4154.621466
43.0,4373,4195.584166
31.0,3991,4223.433346
33.0,3167,4260.982918
28.0,3370,4288.234086
79.0,6317,4355.582444
83.0,5865,4402.489115
15.0,2819,4427.564346
44.0,4252,4470.484335
76.0,6542,4521.048855
40.0,4701,4561.226751
46.0,3965,4607.986504
39.0,4148,4640.183374
23.0,3815,4682.450836
36.0,3687,4710.086963
37.0,3733,4751.732626
81.0,5489,4802.778083
98.0,6658,4865.483414
33.0,3810,4911.661178
26.0,2286,4932.898072
37.0,3462,4960.851922
125.0,7046,5032.42737
30.0,3361,5057.250971
72.0,6001,5115.997914
23.0,2726,5137.786521
105.0,6459,5193.305279
40.0,3761,5232.328108
46.0,4530,5277.983965
38.0,3982,5306.723303
217.0,6319,5365.781554
14.0,2375,5390.640737
28.0,3739,5422.194474
46.0,4501,5464.059056
56.0,4890,5510.710627
43.0,4286,5543.655354
89.0,5501,5604.600496
29.0,3552,5630.477067
57.0,4024,5671.332832
110.0,6944,5725.025328
72.0,4571,5776.058231
85.0,5396,5818.508517
18.0,2738,5842.339929
122.0,5334,5887.3559
60.0,5849,5946.381735
11.0,2153,5970.484878
79.0,5592,6013.988386
6.0,1250,6019.08953
74.0,5419,6058.552255
23.0,2609,6081.568372
73.0,5467,6142.066178
46.0,3843,6172.561239
102.0,6219,6221.362501
19.0,1734,6239.603899
60.0,5413,6293.084728
98.0,6190,6358.770245
119.0,6043,6417.677047
105.0,5973,6468.647273
37.0,3851,6510.597053
6.0,1466,6529.53386
43.0,3399,6563.133037
25.0,2759,6590.664732
12.0,2153,6613.014941
271.0,6442,6665.986911
10.0,1911,6684.313913
15.0,2459,6705.589136
35.0,3398,6732.396509
