#{"t_start": 1702918107.4393437, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,806,7.229649
3.0,1006,12.105935
0.0,532,14.563449
0.0,529,19.633492
5.0,1403,26.417005
0.0,517,28.99855
0.0,516,31.386074
4.0,1200,39.7639
9.0,1518,47.562135
2.0,829,53.68982
2.0,821,57.946673
0.0,527,60.544271
0.0,508,62.935383
0.0,519,67.513862
0.0,520,69.389195
9.0,1636,78.123103
2.0,801,83.626862
2.0,817,87.156763
0.0,523,89.625516
1.0,625,92.434981
0.0,511,96.855406
1.0,700,100.42443
3.0,925,104.406562
1.0,629,107.447879
3.0,945,115.179862
0.0,519,117.709566
3.0,867,121.356374
1.0,626,124.619694
2.0,836,131.590652
3.0,917,135.988634
1.0,615,138.84701
1.0,647,144.661179
4.0,1130,150.078279
4.0,1130,155.426478
12.0,1897,168.552772
1.0,639,171.255969
1.0,712,177.464945
1.0,644,180.243219
4.0,1208,186.025591
8.0,1642,197.136327
11.0,1732,209.205753
8.0,1814,217.610307
5.0,1348,229.006246
6.0,1375,235.319418
4.0,1152,244.387073
2.0,763,248.10965
12.0,2349,264.133782
8.0,1790,276.845309
3.0,959,281.352365
11.0,1900,295.794323
17.0,1910,304.693252
11.0,2235,320.411904
4.0,1075,329.456425
16.0,1970,344.163523
5.0,1325,350.539251
14.0,2218,366.262577
14.0,1686,380.642229
12.0,2039,390.613823
11.0,1803,403.987014
17.0,2932,422.554107
14.0,1642,434.849681
8.0,1783,442.591544
9.0,1474,454.045842
10.0,2301,468.344661
10.0,1842,481.147782
19.0,2710,497.785889
5.0,1259,503.342968
7.0,1561,515.331635
11.0,2225,529.907351
11.0,2203,539.712818
10.0,2145,553.925824
21.0,2779,572.641807
18.0,2206,587.549045
16.0,2620,603.82673
7.0,1620,616.785982
13.0,2632,633.842146
21.0,2430,650.586027
6.0,1355,656.495596
14.0,2158,672.009706
17.0,1942,685.81885
13.0,2361,702.627356
16.0,2796,722.205817
12.0,1730,736.679092
21.0,2524,755.55882
13.0,2177,765.678198
13.0,1359,777.311165
12.0,2242,795.942456
14.0,2212,813.407141
15.0,2187,830.868693
13.0,2146,840.794031
15.0,1586,854.52985
20.0,2427,872.795234
7.0,1455,879.475256
11.0,2355,896.689605
32.0,3565,926.695794
17.0,1846,935.455432
9.0,2058,951.683533
28.0,3571,981.226266
14.0,1956,989.855489
19.0,2233,1007.223068
18.0,2408,1024.466605
12.0,2509,1043.026008
7.0,1647,1057.659581
21.0,2844,1077.227134
17.0,2762,1095.735234
23.0,3380,1117.101818
12.0,2331,1133.966088
10.0,2190,1150.193111
17.0,2027,1167.148324
23.0,3331,1189.048703
17.0,2413,1206.802051
14.0,2334,1223.898391
9.0,1991,1239.255704
13.0,2703,1260.32234
22.0,2498,1279.132796
14.0,2297,1295.909867
9.0,1786,1304.015866
26.0,3416,1332.237695
19.0,1914,1340.881515
12.0,2352,1358.163344
18.0,2606,1376.948014
10.0,2106,1392.358094
15.0,2365,1410.365446
18.0,2763,1432.049608
5.0,1264,1445.424291
11.0,2271,1462.893533
11.0,1871,1471.70226
11.0,2033,1487.388502
22.0,2592,1505.835524
12.0,2147,1522.780658
5.0,1219,1528.065091
27.0,3890,1560.238508
26.0,3376,1582.322056
24.0,3282,1612.508035
36.0,3169,1635.467352
23.0,2806,1656.077804
14.0,1961,1671.829023
15.0,2221,1681.771148
19.0,2808,1709.271744
26.0,3462,1733.124905
14.0,1977,1750.561243
27.0,2695,1771.448204
22.0,3294,1795.617721
22.0,2659,1815.87993
13.0,2472,1834.858285
23.0,2794,1857.251109
33.0,3722,1890.311615
22.0,3023,1912.471466
18.0,2157,1930.920415
18.0,2880,1953.564423
16.0,2523,1972.558674
31.0,3670,1996.707228
20.0,2816,2020.450927
7.0,1524,2034.941812
16.0,2377,2051.651146
15.0,2864,2070.732909
11.0,2288,2089.392611
24.0,2649,2109.908809
22.0,1802,2124.880636
18.0,2027,2134.342842
25.0,3509,2164.960939
16.0,2698,2187.114613
48.0,5150,2229.529816
26.0,2367,2249.098597
22.0,3075,2273.224197
34.0,4607,2312.021611
19.0,3103,2335.48807
21.0,3078,2355.080666
18.0,3073,2376.362259
37.0,4616,2418.804266
40.0,4276,2457.709751
53.0,5162,2498.675672
65.0,5765,2538.7329
39.0,4261,2574.291086
9.0,1835,2591.889713
